ID,SAFRA,default,PAY_AMT1_trat,PAY_AMT2_trat,PAY_AMT3_trat,AVG_PAY_trat,PAY_0_trat
16819,200603,0,C1,C1,C1,C1,C0
18812,200604,0,C1,C0,C1,C0,C1
7156,200512,0,C1,C0,C0,C0,C0
1195,200510,0,C1,C1,C2,C1,C0
299,200510,0,C1,C1,C1,C0,C0
1248,200510,0,C1,C0,C0,C0,C0
8562,200512,0,C1,C2,C0,C1,C0
3754,200511,0,C1,C2,C2,C1,C0
3700,200511,0,C1,C1,C1,C0,C0
1500,200510,0,C0,C1,C2,C1,C1
6955,200512,1,C0,C0,C0,C0,C0
11550,200601,1,C1,C1,C1,C0,C0
4213,200511,0,C0,C1,C0,C0,C1
8200,200512,0,C2,C1,C1,C2,C0
892,200510,0,C1,C2,C1,C1,C1
2503,200510,0,C1,C1,C0,C0,C0
10301,200601,0,C2,C1,C1,C1,C0
5501,200511,0,C2,C2,C2,C1,C0
2049,200510,0,C1,C0,C1,C0,C0
2933,200510,0,C1,C1,C2,C1,C0
13490,200602,0,C1,C1,C2,C0,C0
6751,200512,1,C1,C1,C1,C0,C2
7808,200512,0,C2,C1,C2,C1,C0
18493,200604,0,C0,C2,C1,C1,C0
10633,200601,1,C0,C0,C1,C0,C0
19433,200604,0,C1,C1,C1,C1,C0
11729,200601,0,C2,C1,C2,C1,C0
6216,200512,0,C1,C0,C1,C0,C1
798,200510,0,C1,C1,C2,C0,C0
9570,200601,0,C1,C1,C1,C0,C0
16862,200603,0,C1,C1,C1,C0,C0
2765,200510,0,C1,C1,C2,C1,C0
13580,200602,0,C0,C2,C1,C1,C0
9362,200601,0,C1,C1,C1,C0,C1
9770,200601,0,C2,C2,C2,C2,C0
2725,200510,0,C1,C1,C0,C0,C0
19674,200604,0,C1,C1,C2,C0,C0
10047,200601,1,C1,C1,C1,C0,C0
16034,200603,1,C2,C2,C1,C1,C0
16213,200603,0,C1,C1,C1,C1,C0
7751,200512,0,C1,C1,C1,C0,C0
2847,200510,0,C2,C2,C2,C2,C0
19723,200604,0,C2,C2,C2,C2,C0
16705,200603,0,C1,C1,C1,C0,C2
10852,200601,0,C1,C1,C2,C0,C0
6905,200512,0,C1,C1,C2,C1,C0
11886,200601,0,C1,C2,C1,C1,C0
2924,200510,1,C1,C1,C1,C0,C0
4067,200511,0,C2,C2,C2,C1,C0
8652,200512,0,C0,C1,C0,C0,C0
10173,200601,0,C2,C2,C2,C2,C0
7199,200512,0,C1,C1,C1,C0,C0
6986,200512,0,C1,C1,C1,C1,C0
8418,200512,0,C1,C1,C1,C0,C0
8059,200512,0,C1,C1,C1,C1,C0
4806,200511,0,C2,C2,C2,C2,C0
14712,200602,0,C0,C1,C1,C0,C1
8278,200512,1,C1,C1,C1,C0,C0
14526,200602,0,C2,C2,C2,C1,C0
9850,200601,0,C1,C1,C1,C0,C0
17995,200603,0,C1,C0,C2,C1,C0
16304,200603,0,C2,C2,C2,C2,C0
17292,200603,1,C1,C1,C1,C0,C0
4943,200511,0,C1,C1,C1,C0,C0
19751,200604,1,C0,C1,C0,C0,C0
15716,200603,0,C0,C1,C2,C2,C0
16535,200603,0,C2,C2,C2,C1,C0
2670,200510,1,C1,C1,C0,C0,C0
12086,200602,1,C2,C2,C2,C1,C0
17236,200603,1,C1,C1,C1,C0,C2
5390,200511,0,C1,C1,C2,C1,C0
12903,200602,0,C1,C0,C2,C1,C0
16685,200603,0,C1,C1,C1,C0,C0
16786,200603,1,C1,C0,C1,C0,C1
6333,200512,1,C2,C1,C2,C1,C0
4690,200511,0,C0,C2,C0,C1,C1
13197,200602,1,C1,C1,C1,C0,C2
8375,200512,0,C2,C0,C2,C1,C0
7696,200512,0,C2,C2,C2,C2,C0
8277,200512,0,C0,C0,C0,C0,C1
523,200510,1,C1,C2,C2,C2,C0
3223,200511,0,C0,C2,C0,C1,C1
7726,200512,0,C0,C2,C2,C1,C1
98,200510,0,C1,C2,C2,C1,C0
3278,200511,1,C0,C0,C0,C0,C1
20824,200604,1,C1,C1,C1,C0,C0
5143,200511,0,C1,C1,C1,C1,C0
10835,200601,0,C2,C1,C2,C1,C0
12246,200602,0,C1,C1,C1,C0,C0
1797,200510,0,C2,C2,C2,C1,C0
15549,200603,1,C1,C2,C2,C1,C0
13456,200602,0,C2,C0,C2,C1,C1
13545,200602,0,C0,C0,C0,C2,C1
1557,200510,0,C1,C1,C1,C0,C0
8775,200512,0,C1,C1,C1,C0,C0
16347,200603,1,C0,C1,C0,C0,C1
3409,200511,0,C2,C1,C1,C2,C0
10343,200601,0,C0,C2,C0,C1,C0
15985,200603,1,C2,C2,C2,C1,C0
17590,200603,0,C1,C1,C0,C0,C0
16572,200603,0,C1,C1,C1,C0,C2
9986,200601,0,C1,C2,C1,C1,C0
890,200510,0,C2,C2,C2,C1,C0
145,200510,0,C2,C1,C1,C1,C0
7967,200512,0,C2,C1,C1,C1,C1
20693,200604,0,C1,C1,C1,C0,C0
8163,200512,0,C2,C2,C2,C1,C0
15964,200603,0,C1,C1,C2,C1,C0
12874,200602,1,C1,C1,C1,C0,C0
8492,200512,1,C1,C1,C1,C0,C0
11570,200601,0,C1,C1,C1,C0,C0
19131,200604,1,C1,C0,C2,C0,C2
10468,200601,0,C2,C1,C0,C1,C2
17673,200603,0,C2,C1,C2,C1,C0
1587,200510,0,C2,C0,C0,C2,C0
12917,200602,0,C2,C2,C2,C1,C0
19318,200604,1,C1,C0,C1,C0,C2
3771,200511,0,C1,C1,C1,C2,C0
14560,200602,0,C1,C1,C1,C0,C0
15706,200603,0,C1,C1,C2,C1,C0
19631,200604,0,C1,C1,C1,C1,C0
2499,200510,1,C1,C1,C1,C1,C0
20270,200604,0,C2,C0,C2,C1,C0
14052,200602,0,C1,C1,C2,C0,C0
8481,200512,0,C1,C1,C1,C0,C0
2996,200510,1,C1,C1,C1,C2,C0
19584,200604,0,C1,C1,C2,C1,C0
20880,200604,1,C0,C2,C2,C1,C1
19213,200604,1,C1,C1,C2,C1,C2
16849,200603,0,C1,C1,C1,C0,C0
14951,200602,1,C0,C0,C0,C0,C2
16515,200603,1,C0,C1,C0,C0,C1
1499,200510,0,C1,C1,C2,C1,C1
10808,200601,0,C1,C1,C2,C2,C0
4066,200511,0,C1,C0,C0,C0,C2
12998,200602,1,C0,C0,C0,C0,C2
13118,200602,0,C1,C2,C1,C1,C0
2096,200510,0,C2,C2,C0,C1,C0
13322,200602,0,C2,C1,C1,C2,C0
10557,200601,0,C1,C1,C1,C0,C0
9924,200601,0,C1,C1,C1,C0,C0
12349,200602,0,C1,C1,C2,C1,C0
12320,200602,0,C2,C2,C0,C1,C0
703,200510,1,C1,C1,C0,C0,C0
1297,200510,0,C0,C1,C0,C0,C1
19178,200604,0,C1,C2,C2,C2,C0
19116,200604,0,C1,C2,C1,C1,C1
16716,200603,0,C2,C2,C1,C1,C0
2600,200510,0,C1,C1,C1,C0,C0
8818,200512,1,C1,C1,C0,C0,C0
11699,200601,0,C2,C1,C2,C1,C0
12784,200602,0,C0,C0,C0,C0,C0
19453,200604,1,C2,C0,C1,C0,C2
13413,200602,1,C1,C1,C1,C0,C0
13509,200602,0,C0,C0,C0,C0,C1
14918,200602,0,C0,C0,C0,C0,C1
17114,200603,0,C1,C1,C1,C0,C0
13914,200602,0,C1,C1,C2,C1,C0
5535,200511,1,C1,C0,C0,C0,C0
4750,200511,0,C1,C1,C1,C1,C0
15943,200603,0,C1,C2,C2,C2,C0
4228,200511,0,C1,C1,C1,C1,C0
2259,200510,0,C1,C1,C1,C1,C0
17163,200603,0,C2,C0,C0,C0,C0
13230,200602,0,C1,C1,C0,C0,C0
5336,200511,1,C1,C1,C1,C0,C0
3685,200511,0,C2,C2,C1,C1,C0
20515,200604,0,C1,C0,C0,C0,C0
5828,200511,1,C1,C2,C2,C2,C0
1146,200510,1,C2,C0,C2,C1,C2
6175,200512,1,C0,C2,C2,C1,C2
15756,200603,0,C1,C1,C2,C1,C0
771,200510,0,C2,C2,C2,C2,C0
14246,200602,0,C2,C1,C2,C1,C0
762,200510,0,C0,C0,C1,C0,C0
16691,200603,1,C0,C1,C2,C1,C2
17593,200603,0,C1,C2,C2,C1,C0
14897,200602,0,C1,C1,C1,C0,C0
14161,200602,1,C1,C1,C0,C1,C0
17937,200603,0,C1,C1,C1,C0,C0
13784,200602,1,C0,C0,C0,C0,C2
19402,200604,0,C1,C1,C0,C1,C0
9312,200601,0,C2,C2,C2,C2,C0
17207,200603,0,C1,C0,C1,C0,C0
18114,200604,1,C0,C0,C0,C0,C0
6303,200512,0,C2,C2,C2,C2,C0
1727,200510,0,C0,C1,C1,C0,C1
16659,200603,0,C1,C1,C1,C0,C0
12171,200602,0,C1,C1,C0,C1,C0
1610,200510,0,C1,C1,C2,C1,C0
17128,200603,0,C2,C2,C2,C1,C0
13073,200602,1,C1,C0,C1,C0,C2
747,200510,0,C1,C1,C1,C0,C0
10906,200601,0,C1,C1,C1,C0,C0
11661,200601,1,C0,C1,C1,C0,C2
10253,200601,0,C1,C2,C2,C1,C1
15586,200603,1,C2,C1,C2,C1,C2
7810,200512,0,C1,C1,C1,C0,C0
13903,200602,1,C1,C1,C1,C1,C1
2355,200510,0,C1,C1,C2,C1,C0
6441,200512,0,C2,C2,C1,C2,C1
16796,200603,0,C2,C2,C2,C1,C0
13639,200602,0,C2,C2,C2,C2,C0
11677,200601,0,C1,C1,C2,C0,C0
13041,200602,0,C1,C0,C1,C0,C0
17440,200603,0,C2,C2,C2,C1,C0
17221,200603,0,C1,C1,C1,C0,C0
2145,200510,1,C0,C1,C1,C0,C2
20546,200604,0,C0,C1,C0,C0,C2
3907,200511,0,C1,C2,C2,C2,C0
6100,200512,0,C1,C1,C1,C1,C0
6936,200512,0,C2,C1,C1,C0,C0
13277,200602,0,C1,C1,C2,C1,C0
130,200510,0,C1,C0,C1,C0,C2
14953,200602,0,C0,C0,C0,C0,C1
10936,200601,0,C2,C0,C2,C1,C0
14902,200602,0,C1,C1,C1,C0,C0
7552,200512,0,C1,C1,C2,C1,C0
11926,200601,0,C1,C2,C2,C1,C0
6232,200512,0,C1,C2,C2,C1,C0
7068,200512,0,C0,C0,C0,C0,C2
3148,200511,1,C1,C1,C1,C0,C0
17089,200603,0,C1,C1,C1,C0,C0
16639,200603,0,C1,C1,C0,C1,C0
12473,200602,0,C2,C1,C1,C1,C0
8547,200512,0,C0,C0,C1,C0,C1
3342,200511,0,C1,C0,C1,C2,C0
528,200510,1,C0,C2,C2,C1,C2
17808,200603,0,C1,C1,C1,C0,C0
16410,200603,0,C1,C2,C2,C2,C0
9039,200601,0,C2,C2,C2,C1,C0
1390,200510,0,C2,C0,C1,C0,C0
6981,200512,0,C1,C1,C1,C0,C0
495,200510,1,C1,C1,C1,C0,C0
19896,200604,1,C0,C1,C2,C0,C1
17636,200603,0,C1,C1,C2,C1,C0
2542,200510,1,C1,C2,C1,C1,C2
10265,200601,0,C1,C1,C0,C0,C0
11809,200601,0,C1,C1,C1,C0,C0
1281,200510,0,C1,C2,C2,C1,C0
5226,200511,0,C1,C1,C0,C1,C0
10935,200601,0,C0,C0,C0,C0,C0
15554,200603,0,C2,C2,C2,C1,C0
15873,200603,0,C1,C1,C2,C1,C0
1882,200510,1,C1,C0,C1,C0,C2
14768,200602,0,C1,C1,C2,C0,C0
15720,200603,0,C1,C1,C2,C1,C0
19268,200604,0,C1,C0,C0,C0,C0
20635,200604,0,C2,C0,C2,C2,C0
8405,200512,0,C2,C2,C1,C1,C0
12502,200602,0,C2,C1,C2,C2,C1
11500,200601,0,C1,C0,C0,C0,C0
15383,200603,0,C1,C2,C2,C2,C1
19460,200604,0,C0,C2,C1,C1,C0
15869,200603,0,C1,C1,C1,C0,C0
19275,200604,0,C0,C0,C2,C0,C1
17770,200603,0,C2,C2,C2,C1,C0
143,200510,0,C1,C2,C1,C1,C1
5426,200511,1,C1,C1,C0,C1,C1
20485,200604,0,C1,C1,C1,C0,C0
12819,200602,0,C1,C1,C1,C0,C0
12625,200602,0,C1,C1,C1,C1,C0
17679,200603,0,C2,C1,C2,C2,C0
5621,200511,0,C1,C1,C1,C0,C0
18911,200604,1,C0,C0,C0,C0,C2
1785,200510,0,C2,C2,C1,C1,C0
15259,200603,0,C0,C0,C0,C0,C1
7538,200512,0,C2,C1,C2,C1,C0
15520,200603,0,C2,C2,C2,C1,C0
4908,200511,0,C1,C1,C1,C0,C0
5153,200511,0,C2,C2,C2,C1,C0
7823,200512,0,C1,C1,C1,C0,C0
5312,200511,0,C2,C0,C2,C1,C0
16044,200603,1,C0,C1,C1,C0,C0
20710,200604,1,C0,C2,C0,C0,C1
20096,200604,0,C2,C2,C2,C1,C0
8977,200512,0,C2,C0,C2,C1,C0
19981,200604,0,C2,C2,C2,C2,C0
3949,200511,0,C1,C1,C1,C1,C0
7462,200512,0,C2,C1,C2,C1,C0
12993,200602,1,C1,C1,C0,C0,C2
6801,200512,1,C1,C1,C1,C0,C2
12378,200602,0,C1,C1,C1,C1,C0
7472,200512,0,C2,C1,C2,C1,C0
13957,200602,1,C1,C1,C0,C0,C0
6680,200512,0,C0,C1,C2,C0,C1
12909,200602,1,C2,C2,C2,C1,C2
18059,200604,0,C0,C0,C0,C0,C2
13190,200602,0,C1,C1,C1,C0,C0
6353,200512,0,C1,C0,C0,C0,C2
8013,200512,0,C2,C1,C1,C1,C0
14730,200602,0,C1,C1,C1,C0,C0
13211,200602,0,C0,C0,C1,C0,C0
15561,200603,0,C2,C2,C2,C1,C0
13213,200602,0,C1,C2,C1,C2,C2
15305,200603,0,C1,C2,C2,C1,C0
5446,200511,0,C1,C1,C1,C0,C0
6925,200512,0,C1,C1,C1,C0,C0
6915,200512,1,C2,C2,C0,C1,C2
1674,200510,0,C1,C0,C1,C0,C0
3450,200511,0,C0,C1,C1,C1,C1
1713,200510,1,C0,C2,C2,C1,C2
1037,200510,0,C2,C1,C2,C2,C0
1869,200510,1,C1,C0,C1,C0,C2
9336,200601,0,C2,C2,C2,C2,C0
12814,200602,0,C1,C1,C1,C0,C0
20588,200604,0,C2,C2,C1,C1,C0
922,200510,0,C1,C1,C0,C0,C0
12336,200602,0,C2,C2,C2,C1,C0
8281,200512,0,C1,C0,C0,C0,C1
7248,200512,1,C1,C0,C2,C0,C2
3064,200511,0,C1,C0,C1,C0,C1
6409,200512,0,C1,C1,C1,C0,C0
2015,200510,0,C1,C1,C0,C0,C0
947,200510,0,C2,C2,C2,C1,C0
13224,200602,0,C1,C1,C1,C0,C0
18267,200604,1,C1,C0,C0,C0,C1
20916,200604,0,C2,C2,C2,C2,C0
10135,200601,0,C1,C1,C2,C1,C0
1756,200510,0,C1,C1,C0,C0,C0
12011,200602,0,C1,C2,C2,C1,C2
9634,200601,0,C1,C1,C1,C0,C0
19156,200604,0,C1,C2,C2,C1,C0
1339,200510,0,C1,C0,C0,C0,C0
9493,200601,1,C0,C0,C0,C0,C1
4149,200511,0,C1,C1,C2,C1,C0
6130,200512,1,C2,C0,C0,C0,C2
11869,200601,0,C0,C2,C0,C0,C1
16559,200603,1,C0,C0,C0,C0,C2
10148,200601,0,C1,C1,C0,C0,C0
17018,200603,1,C1,C1,C1,C0,C0
15924,200603,0,C2,C2,C2,C1,C0
14164,200602,0,C2,C1,C1,C0,C0
47,200510,1,C1,C0,C2,C1,C0
5610,200511,0,C0,C0,C0,C1,C1
8707,200512,0,C2,C2,C2,C2,C0
848,200510,1,C1,C1,C0,C0,C2
16777,200603,0,C1,C1,C1,C1,C0
12407,200602,1,C0,C2,C1,C1,C2
16077,200603,0,C1,C1,C1,C0,C0
16533,200603,0,C1,C1,C1,C0,C0
4726,200511,0,C2,C2,C2,C1,C0
8561,200512,0,C1,C1,C1,C0,C0
9014,200601,0,C1,C1,C1,C0,C0
7828,200512,0,C2,C1,C1,C1,C0
9777,200601,0,C2,C2,C2,C1,C0
13922,200602,0,C1,C1,C2,C1,C0
6254,200512,0,C1,C1,C1,C0,C0
14128,200602,1,C2,C1,C0,C1,C0
12741,200602,0,C0,C0,C1,C0,C0
16239,200603,0,C0,C1,C2,C1,C0
13508,200602,0,C1,C2,C0,C0,C0
12095,200602,0,C1,C0,C2,C1,C0
2178,200510,0,C0,C2,C1,C1,C0
4637,200511,1,C1,C1,C1,C0,C0
10475,200601,0,C2,C1,C0,C1,C0
8550,200512,0,C0,C0,C1,C1,C0
8000,200512,1,C2,C1,C0,C0,C0
11652,200601,0,C0,C0,C0,C0,C1
9704,200601,0,C1,C1,C2,C1,C0
7162,200512,1,C1,C1,C1,C0,C0
20099,200604,0,C1,C1,C2,C1,C0
18891,200604,1,C0,C2,C2,C1,C1
8773,200512,1,C0,C0,C0,C0,C2
11153,200601,0,C1,C2,C1,C2,C0
29,200510,0,C1,C1,C1,C1,C0
20711,200604,0,C1,C1,C0,C0,C0
205,200510,0,C2,C2,C2,C1,C0
6073,200512,1,C1,C0,C2,C0,C0
2180,200510,0,C1,C1,C1,C1,C0
20550,200604,0,C1,C0,C1,C0,C0
1847,200510,0,C1,C1,C1,C0,C0
7506,200512,1,C0,C1,C2,C1,C1
638,200510,0,C1,C1,C1,C0,C0
20539,200604,0,C0,C0,C0,C0,C0
1637,200510,0,C1,C1,C1,C0,C0
14418,200602,0,C2,C1,C1,C1,C0
19342,200604,0,C1,C2,C2,C1,C0
8877,200512,0,C1,C1,C1,C0,C0
136,200510,0,C1,C1,C0,C0,C0
2902,200510,0,C1,C0,C0,C0,C0
13863,200602,0,C1,C2,C1,C0,C0
17785,200603,1,C1,C1,C0,C0,C0
2229,200510,0,C1,C1,C1,C0,C0
783,200510,1,C1,C1,C2,C1,C2
19990,200604,0,C1,C1,C1,C0,C0
8216,200512,1,C2,C1,C2,C2,C2
9485,200601,0,C2,C2,C2,C2,C0
3071,200511,0,C2,C2,C1,C2,C0
8262,200512,0,C2,C2,C2,C2,C0
19525,200604,0,C2,C0,C0,C0,C0
16961,200603,1,C1,C1,C1,C0,C2
11009,200601,0,C1,C0,C1,C0,C1
18182,200604,0,C1,C1,C1,C1,C0
9502,200601,0,C2,C2,C2,C1,C0
9003,200601,1,C1,C1,C1,C0,C0
19677,200604,1,C0,C1,C2,C1,C0
57,200510,0,C2,C1,C2,C1,C0
5927,200511,0,C1,C1,C1,C1,C0
19372,200604,0,C1,C1,C2,C1,C0
14233,200602,0,C1,C1,C0,C0,C0
234,200510,1,C2,C2,C2,C1,C2
13321,200602,0,C1,C1,C1,C0,C0
20676,200604,1,C0,C1,C0,C0,C2
13165,200602,0,C1,C2,C1,C0,C0
7585,200512,0,C2,C1,C0,C1,C1
9049,200601,0,C0,C0,C0,C0,C0
7974,200512,0,C0,C0,C0,C0,C0
17738,200603,1,C1,C1,C0,C0,C0
2316,200510,0,C1,C1,C1,C0,C0
7777,200512,1,C0,C0,C0,C0,C1
8295,200512,1,C2,C1,C1,C1,C0
1385,200510,0,C2,C1,C0,C1,C0
15287,200603,0,C1,C2,C1,C1,C0
17480,200603,0,C2,C1,C1,C1,C0
16191,200603,1,C0,C1,C1,C0,C1
8075,200512,0,C1,C1,C0,C0,C0
17587,200603,1,C0,C1,C1,C0,C0
567,200510,1,C1,C1,C2,C0,C0
17067,200603,0,C1,C1,C2,C1,C0
3939,200511,0,C1,C1,C1,C0,C0
13835,200602,0,C1,C1,C2,C1,C0
1680,200510,0,C1,C1,C1,C0,C0
3670,200511,0,C1,C1,C1,C1,C0
16792,200603,0,C2,C1,C1,C1,C0
17497,200603,1,C1,C1,C1,C0,C2
3988,200511,0,C2,C2,C2,C1,C0
19280,200604,0,C0,C0,C2,C0,C0
18973,200604,0,C0,C1,C2,C0,C2
14641,200602,0,C1,C1,C0,C0,C0
16082,200603,0,C1,C1,C1,C0,C0
3431,200511,1,C1,C1,C1,C0,C0
2404,200510,1,C0,C1,C0,C0,C0
20233,200604,1,C2,C2,C2,C1,C0
7583,200512,1,C1,C1,C1,C0,C0
16158,200603,1,C1,C0,C1,C0,C2
9204,200601,0,C1,C1,C2,C1,C0
18349,200604,0,C1,C1,C1,C1,C0
1012,200510,0,C1,C0,C1,C0,C0
16416,200603,0,C1,C1,C0,C0,C1
20566,200604,0,C1,C1,C1,C0,C0
7673,200512,1,C0,C1,C1,C0,C1
2701,200510,0,C1,C1,C1,C0,C0
18261,200604,0,C1,C1,C1,C0,C0
16598,200603,0,C2,C2,C2,C2,C0
11050,200601,0,C1,C1,C1,C1,C2
3644,200511,1,C2,C1,C2,C1,C0
18940,200604,1,C2,C2,C2,C1,C0
6725,200512,0,C2,C2,C2,C1,C0
9001,200601,0,C1,C1,C0,C0,C0
7445,200512,0,C1,C1,C2,C0,C0
3147,200511,0,C2,C1,C2,C1,C0
9139,200601,0,C2,C2,C2,C2,C0
16704,200603,0,C1,C1,C1,C0,C0
18309,200604,0,C2,C1,C2,C1,C0
10146,200601,0,C0,C2,C1,C1,C1
15271,200603,1,C1,C1,C1,C0,C0
17629,200603,1,C0,C1,C1,C0,C0
19835,200604,0,C1,C1,C1,C0,C2
13438,200602,0,C2,C2,C2,C2,C0
20248,200604,0,C2,C0,C0,C0,C0
12584,200602,0,C2,C1,C2,C1,C0
13214,200602,0,C1,C1,C2,C1,C0
11414,200601,0,C1,C1,C1,C0,C0
14452,200602,0,C1,C1,C1,C0,C0
3980,200511,0,C2,C2,C2,C1,C0
8301,200512,0,C2,C2,C2,C1,C0
16513,200603,1,C1,C1,C1,C0,C2
1108,200510,0,C1,C1,C1,C0,C0
18951,200604,1,C0,C1,C1,C0,C1
12952,200602,0,C0,C0,C0,C0,C1
19147,200604,0,C2,C2,C2,C1,C0
18251,200604,1,C0,C1,C1,C0,C2
11218,200601,1,C0,C0,C1,C0,C0
1268,200510,0,C1,C1,C0,C0,C1
11227,200601,0,C2,C2,C2,C1,C0
4940,200511,0,C1,C1,C2,C1,C0
16062,200603,0,C1,C1,C1,C0,C0
20788,200604,0,C2,C2,C2,C1,C0
6077,200512,1,C1,C1,C2,C1,C2
16999,200603,0,C1,C1,C1,C0,C0
1504,200510,0,C1,C1,C1,C1,C0
10766,200601,0,C1,C1,C1,C0,C2
5749,200511,0,C1,C1,C0,C0,C0
15607,200603,1,C2,C2,C2,C1,C0
9150,200601,0,C1,C2,C2,C1,C0
5643,200511,0,C1,C1,C2,C1,C0
15929,200603,0,C2,C2,C2,C2,C0
9669,200601,0,C2,C2,C2,C2,C0
19916,200604,0,C2,C2,C2,C2,C0
13647,200602,0,C1,C0,C0,C0,C0
14683,200602,0,C1,C1,C2,C0,C0
15083,200603,0,C1,C1,C2,C1,C0
11873,200601,0,C2,C1,C2,C1,C0
10378,200601,0,C1,C0,C0,C0,C0
13864,200602,0,C1,C2,C2,C2,C0
20564,200604,0,C0,C0,C0,C0,C0
16461,200603,0,C1,C1,C2,C1,C0
13873,200602,0,C2,C1,C1,C1,C2
17623,200603,1,C0,C1,C1,C0,C2
2948,200510,1,C0,C1,C1,C0,C2
14302,200602,0,C1,C1,C1,C0,C0
6851,200512,0,C2,C2,C2,C1,C0
5751,200511,1,C1,C2,C0,C1,C2
15845,200603,0,C1,C1,C1,C1,C0
16865,200603,0,C0,C1,C2,C1,C1
339,200510,1,C1,C1,C1,C0,C0
14088,200602,0,C1,C1,C1,C0,C0
9320,200601,0,C2,C1,C2,C1,C0
18257,200604,1,C0,C1,C1,C0,C2
2418,200510,1,C1,C1,C1,C0,C2
15077,200603,1,C0,C1,C1,C0,C1
20028,200604,0,C1,C1,C1,C0,C0
16503,200603,1,C1,C0,C1,C0,C2
17733,200603,1,C2,C0,C1,C0,C2
9453,200601,0,C1,C2,C1,C1,C0
12829,200602,0,C0,C0,C0,C2,C2
2502,200510,0,C2,C2,C2,C2,C0
1156,200510,0,C2,C2,C2,C1,C0
11126,200601,0,C1,C1,C2,C1,C0
1796,200510,0,C0,C0,C0,C0,C1
19340,200604,0,C1,C1,C1,C0,C0
10985,200601,0,C1,C1,C1,C0,C0
2807,200510,0,C1,C1,C1,C0,C0
14550,200602,1,C1,C1,C1,C0,C0
4400,200511,0,C2,C1,C1,C1,C0
18125,200604,0,C2,C2,C2,C2,C0
12458,200602,0,C1,C1,C1,C1,C0
18499,200604,0,C1,C1,C1,C0,C0
11774,200601,0,C1,C1,C1,C0,C0
11810,200601,0,C1,C1,C1,C0,C0
13539,200602,0,C1,C1,C1,C1,C0
4459,200511,0,C2,C1,C2,C1,C0
11303,200601,1,C2,C0,C2,C1,C0
9655,200601,0,C1,C1,C2,C1,C0
19548,200604,1,C0,C0,C1,C0,C1
4100,200511,0,C2,C1,C1,C0,C0
13373,200602,0,C2,C1,C0,C1,C0
5918,200511,1,C2,C1,C0,C0,C0
4220,200511,0,C0,C0,C0,C0,C1
20675,200604,0,C2,C1,C2,C1,C0
8026,200512,0,C1,C1,C0,C0,C0
10562,200601,0,C0,C0,C0,C0,C0
12074,200602,0,C2,C2,C2,C1,C0
14221,200602,1,C1,C1,C0,C0,C2
4914,200511,0,C0,C2,C2,C2,C1
19207,200604,1,C1,C1,C0,C0,C2
20051,200604,0,C1,C1,C1,C0,C0
12588,200602,1,C1,C0,C1,C0,C2
18307,200604,0,C1,C1,C0,C0,C0
3569,200511,1,C0,C0,C1,C0,C0
20874,200604,0,C2,C2,C1,C1,C0
4798,200511,0,C1,C1,C1,C0,C0
6528,200512,0,C0,C1,C0,C0,C1
6266,200512,0,C1,C1,C1,C1,C0
4973,200511,0,C1,C1,C1,C0,C0
10045,200601,0,C0,C0,C0,C0,C1
4608,200511,0,C2,C2,C2,C2,C0
18791,200604,0,C1,C1,C1,C0,C0
2022,200510,0,C2,C2,C2,C1,C0
15515,200603,0,C2,C2,C2,C2,C0
19974,200604,0,C0,C2,C2,C1,C0
8237,200512,0,C2,C2,C1,C2,C0
15725,200603,0,C2,C2,C2,C1,C0
742,200510,0,C1,C1,C0,C0,C0
8638,200512,0,C2,C1,C1,C1,C0
20289,200604,0,C1,C1,C1,C0,C0
20797,200604,0,C2,C2,C1,C2,C0
19430,200604,0,C0,C1,C2,C1,C1
8221,200512,0,C2,C1,C2,C2,C0
14754,200602,0,C1,C1,C1,C0,C0
19258,200604,0,C2,C2,C2,C2,C0
9076,200601,1,C2,C0,C0,C0,C0
1130,200510,1,C1,C1,C1,C0,C0
3151,200511,1,C0,C0,C0,C0,C0
10126,200601,0,C1,C1,C1,C0,C0
17946,200603,0,C1,C1,C1,C0,C0
8476,200512,0,C0,C1,C1,C0,C1
12957,200602,0,C1,C1,C2,C2,C0
17050,200603,1,C1,C1,C0,C0,C2
2043,200510,0,C0,C0,C1,C1,C1
4688,200511,0,C1,C2,C1,C1,C0
6699,200512,0,C1,C1,C1,C0,C0
18288,200604,0,C2,C2,C2,C2,C0
1621,200510,0,C1,C2,C1,C1,C0
19710,200604,0,C1,C1,C1,C0,C0
2322,200510,0,C0,C0,C0,C0,C0
43,200510,0,C1,C1,C1,C0,C0
2852,200510,1,C0,C1,C1,C0,C2
6009,200512,0,C2,C2,C2,C2,C0
316,200510,1,C1,C1,C1,C0,C0
20523,200604,0,C1,C1,C1,C0,C0
19537,200604,1,C1,C1,C1,C0,C2
20267,200604,1,C1,C1,C1,C0,C2
2258,200510,0,C1,C1,C2,C1,C0
10697,200601,1,C1,C1,C1,C0,C0
959,200510,0,C2,C2,C2,C2,C0
921,200510,0,C0,C0,C0,C0,C1
7779,200512,0,C1,C1,C1,C0,C0
15139,200603,1,C0,C0,C0,C0,C2
6293,200512,1,C1,C1,C1,C0,C0
18271,200604,0,C1,C1,C2,C0,C0
1776,200510,1,C1,C1,C0,C0,C2
13993,200602,1,C0,C1,C1,C0,C1
6503,200512,0,C1,C0,C0,C0,C0
11681,200601,0,C2,C2,C0,C1,C0
10559,200601,0,C2,C2,C2,C1,C0
