,id,safra,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sum_bill,avg_bill,max_bill,sum_bill,avg_bill,max_bill
5861,5862,200511,50000,1,3,2,41,0,0,0,0,-1,-1,47384,48814,49771,19375,71,19661,2194,2151,755,71,19837,792,185076.0,30846.0,49771.0,25800.0,4300.0,19837.0
18917,18918,200604,60000,2,2,2,28,2,0,0,0,0,0,4114,5875,7612,8826,10113,11289,2000,2000,1500,1600,1500,1500,47829.0,7971.5,11289.0,10100.0,1683.33,2000.0
7009,7010,200512,10000,1,2,1,59,0,0,0,0,0,0,6827,7849,8704,8877,9063,9318,1290,1145,318,329,406,186,50638.0,8439.67,9318.0,3674.0,612.33,1290.0
3269,3270,200511,20000,2,2,1,45,0,0,0,0,0,-2,18569,40278,18760,18662,0,0,2500,3000,1000,0,0,0,96269.0,16044.83,40278.0,6500.0,1083.33,3000.0
15797,15798,200603,50000,2,2,2,23,0,0,0,0,0,0,48227,48273,42670,49263,18296,34822,2000,2520,20000,1000,1000,1000,241551.0,40258.5,49263.0,27520.0,4586.67,20000.0
18935,18936,200604,50000,2,2,1,34,0,0,0,2,0,0,42050,51328,51053,43611,19785,20104,10000,4100,0,900,2000,1000,227931.0,37988.5,51328.0,18000.0,3000.0,10000.0
561,562,200510,360000,2,2,2,52,-2,-2,-2,-2,-2,-2,640,2113,-6,999,944,-3,2231,0,1005,948,0,789,4687.0,781.17,2113.0,4973.0,828.83,2231.0
5821,5822,200511,110000,1,2,1,49,0,0,0,0,0,0,51803,52888,54570,55368,56623,57196,1921,2563,2300,2300,1704,700,328448.0,54741.33,57196.0,11488.0,1914.67,2563.0
5010,5011,200511,20000,1,3,2,26,0,0,-2,-2,-2,-2,16320,0,0,0,0,0,0,0,0,0,0,0,16320.0,2720.0,16320.0,0.0,0.0,0.0
4661,4662,200511,150000,1,3,2,27,0,0,0,0,0,0,77298,69832,66692,67518,64210,60747,3029,4000,2258,2500,2500,1624,406297.0,67716.17,77298.0,15911.0,2651.83,4000.0
2050,2051,200510,30000,1,2,1,47,1,2,0,0,2,2,15148,14620,15322,16469,16063,17295,0,1253,1400,0,1500,0,94917.0,15819.5,17295.0,4153.0,692.17,1500.0
16585,16586,200603,470000,1,1,2,27,0,0,0,0,0,0,213495,183680,153743,146971,127546,129998,10005,9001,8001,5001,5001,6145,955433.0,159238.83,213495.0,43154.0,7192.33,10005.0
5938,5939,200511,80000,2,2,1,46,0,0,0,0,0,0,34494,35930,37326,38203,39580,40920,2000,2000,1500,2000,2000,2000,226453.0,37742.17,40920.0,11500.0,1916.67,2000.0
397,398,200510,50000,2,2,2,22,-2,-2,-2,-2,-2,-2,0,0,0,848,0,632,0,0,848,0,632,0,1480.0,246.67,848.0,1480.0,246.67,848.0
12969,12970,200602,50000,2,1,1,34,0,0,0,0,2,0,49135,49209,36372,30305,29742,30556,1971,2000,3342,0,1400,1000,225319.0,37553.17,49209.0,9713.0,1618.83,3342.0
6992,6993,200512,420000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,3363,13581,1024,7853,5562,3363,13591,1026,7853,5562,990,31383.0,5230.5,13581.0,32385.0,5397.5,13591.0
8776,8777,200512,220000,2,1,2,29,-1,-1,-1,-1,-1,-1,13488,16105,17563,13184,14111,15549,16130,17563,13184,14111,20239,179580,90000.0,15000.0,17563.0,260807.0,43467.83,179580.0
8184,8185,200512,50000,2,3,2,58,1,-1,2,0,0,0,0,9587,8845,8867,9074,9254,10587,331,317,350,331,500,45627.0,7604.5,9587.0,12416.0,2069.33,10587.0
11426,11427,200601,20000,1,2,1,53,-2,-2,-2,-2,-2,-2,35419,31195,26849,23060,23060,-129,0,0,0,0,129,18143,139454.0,23242.33,35419.0,18272.0,3045.33,18143.0
14864,14865,200602,180000,2,1,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4794,4795,200511,230000,2,2,2,25,0,0,0,0,-1,0,19225,16375,11864,10004,62349,52791,2000,2000,5000,65349,2000,2000,172608.0,28768.0,62349.0,78349.0,13058.17,65349.0
3858,3859,200511,200000,1,2,1,36,1,-2,-1,-1,-1,-1,-1,-1,296,299,278,4575,0,297,303,279,4597,0,5446.0,907.67,4575.0,5476.0,912.67,4597.0
4239,4240,200511,360000,1,3,1,44,-1,-1,-1,-1,-1,-1,1982,-18,3746,-4,906,850,0,3764,0,910,854,1131,7462.0,1243.67,3746.0,6659.0,1109.83,3764.0
7662,7663,200512,140000,2,2,1,58,2,2,2,2,2,2,70428,71902,72924,72335,75508,77116,3200,2800,1200,4500,3000,0,440213.0,73368.83,77116.0,14700.0,2450.0,4500.0
1154,1155,200510,20000,1,3,1,47,1,2,0,0,0,2,19739,19137,19857,15422,19279,9537,0,1200,0,9537,0,0,102971.0,17161.83,19857.0,10737.0,1789.5,9537.0
2235,2236,200510,140000,2,2,1,26,0,0,0,0,0,-1,37283,24748,21854,21711,25999,902,7023,5080,10000,6000,902,18542,132497.0,22082.83,37283.0,47547.0,7924.5,18542.0
6152,6153,200512,170000,1,3,1,47,-2,-2,-2,-2,-2,-2,1521,0,0,0,0,0,0,0,0,0,0,0,1521.0,253.5,1521.0,0.0,0.0,0.0
19476,19477,200604,240000,2,2,1,38,0,0,0,0,0,0,234304,229519,229676,234928,160765,158184,7888,8522,9260,5700,5475,5520,1247376.0,207896.0,234928.0,42365.0,7060.83,9260.0
13663,13664,200602,200000,1,1,1,37,-1,-1,-1,-1,-1,-1,4052,4503,0,1115,1336,1878,4520,0,1115,1336,1878,0,12884.0,2147.33,4503.0,8849.0,1474.83,4520.0
18588,18589,200604,130000,2,1,2,26,-1,-1,-1,-1,-1,-1,11149,3150,8552,5459,2850,9611,3160,8591,5463,2855,9611,8901,40771.0,6795.17,11149.0,38581.0,6430.17,9611.0
18658,18659,200604,40000,2,2,1,28,2,2,3,2,2,2,31131,33815,33002,32173,34629,33940,3500,0,0,3000,0,2000,198690.0,33115.0,34629.0,8500.0,1416.67,3500.0
16164,16165,200603,50000,2,3,2,47,0,0,0,0,0,0,11961,14259,16028,17760,19462,22141,2500,2000,2000,2000,3000,3000,101611.0,16935.17,22141.0,14500.0,2416.67,3000.0
8859,8860,200512,180000,1,1,2,29,-1,-1,-1,-1,-1,-1,996,1593,2597,998,847,1912,1597,2604,1001,849,1915,4055,8943.0,1490.5,2597.0,12021.0,2003.5,4055.0
13160,13161,200602,50000,2,3,2,26,0,0,0,0,0,0,26708,25230,26999,27748,28351,28864,2000,3000,1500,1200,1136,1032,163900.0,27316.67,28864.0,9868.0,1644.67,3000.0
15544,15545,200603,20000,1,1,1,32,2,0,0,0,0,2,12720,13451,14786,15532,16767,17104,1250,1554,1300,1500,750,0,90360.0,15060.0,17104.0,6354.0,1059.0,1554.0
328,329,200510,340000,1,2,1,55,-2,-1,-1,-2,-2,-2,50396,44665,8300,2190,24599,7416,44665,8321,2190,24599,7416,77195,137566.0,22927.67,50396.0,164386.0,27397.67,77195.0
20280,20281,200604,100000,2,3,1,50,0,0,0,0,0,0,49032,48477,46605,48795,48968,49752,1736,1810,3000,1734,1944,2420,291629.0,48604.83,49752.0,12644.0,2107.33,3000.0
892,893,200510,80000,2,2,1,32,0,0,0,0,0,-2,28408,25695,11553,2350,0,0,1259,1035,1600,0,0,0,68006.0,11334.33,28408.0,3894.0,649.0,1600.0
9626,9627,200601,220000,2,1,2,36,-1,-1,-1,-1,-1,-1,1838,921,943,1467,25075,6862,923,945,1471,25150,6882,7715,37106.0,6184.33,25075.0,43086.0,7181.0,25150.0
8223,8224,200512,30000,1,2,2,30,4,3,2,2,2,0,30562,29809,28920,29887,29525,25006,0,0,1900,15,1030,30802,173709.0,28951.5,30562.0,33747.0,5624.5,30802.0
6653,6654,200512,80000,2,2,2,40,0,0,0,0,0,0,46982,38738,31923,25885,20195,19494,1728,1411,1009,605,2012,209,183217.0,30536.17,46982.0,6974.0,1162.33,2012.0
14448,14449,200602,290000,1,1,2,28,0,0,0,0,0,0,162118,150366,148949,141711,122755,216138,6000,6000,5000,10000,100000,7681,942037.0,157006.17,216138.0,134681.0,22446.83,100000.0
16321,16322,200603,180000,2,2,2,44,-1,-1,-1,-1,2,-1,3481,757,9877,4383,3482,4479,761,9962,3485,2,4479,5392,26459.0,4409.83,9877.0,24081.0,4013.5,9962.0
1074,1075,200510,150000,2,2,2,40,1,-1,-1,-1,-1,-2,-19,3894,5570,10516,-3,-3,3913,5606,10568,0,0,2379,19955.0,3325.83,10516.0,22466.0,3744.33,10568.0
4201,4202,200511,500000,1,3,2,32,0,0,2,0,0,0,211508,183713,158759,119566,123098,132355,10070,3066,13366,20898,20155,16101,928999.0,154833.17,211508.0,83656.0,13942.67,20898.0
13846,13847,200602,90000,1,3,1,45,0,0,0,0,0,0,13366,14394,16044,16080,16569,16744,1250,1900,600,747,599,775,93197.0,15532.83,16744.0,5871.0,978.5,1900.0
17209,17210,200603,90000,2,1,2,28,-1,-1,-1,-1,-1,-1,2780,1950,7956,499,0,5990,1950,7956,499,0,5990,0,19175.0,3195.83,7956.0,16395.0,2732.5,7956.0
13472,13473,200602,360000,1,1,1,56,-1,-1,-2,-1,-1,-1,1094,0,0,1149,2386,5103,0,0,1149,2386,5103,0,9732.0,1622.0,5103.0,8638.0,1439.67,5103.0
743,744,200510,70000,1,1,2,51,0,0,0,2,0,0,43048,43257,44115,41112,39922,40150,3000,4000,0,1500,3000,5000,251604.0,41934.0,44115.0,16500.0,2750.0,5000.0
3754,3755,200511,350000,2,1,1,41,-1,-1,-1,-1,-1,-1,57956,15987,36582,8197,14494,54284,15987,36607,8243,14494,54284,6702,187500.0,31250.0,57956.0,136317.0,22719.5,54284.0
10812,10813,200601,100000,2,2,2,31,0,0,0,0,0,0,32430,34169,36495,36910,37838,38457,2579,2905,1320,1522,1400,1419,216299.0,36049.83,38457.0,11145.0,1857.5,2905.0
19105,19106,200604,210000,2,2,1,49,2,0,0,0,0,0,114273,115302,111906,111423,92394,93321,6000,6000,5000,3000,3500,3000,638619.0,106436.5,115302.0,26500.0,4416.67,6000.0
1917,1918,200510,240000,2,2,2,26,0,0,0,0,0,0,184501,177846,167934,169133,175175,146093,7627,6003,5504,10158,6000,6012,1020682.0,170113.67,184501.0,41304.0,6884.0,10158.0
17375,17376,200603,350000,2,2,2,31,1,2,0,0,0,0,279767,253462,259137,264798,269673,275672,0,9754,10000,9396,10083,9439,1602509.0,267084.83,279767.0,48672.0,8112.0,10083.0
5991,5992,200511,200000,1,1,2,47,-1,-1,-1,-1,-1,-1,696,696,696,696,846,696,696,696,696,846,696,696,4326.0,721.0,846.0,4326.0,721.0,846.0
7837,7838,200512,290000,2,3,2,27,0,0,0,-1,-1,-1,63584,28972,10772,22463,164570,9672,2000,1399,22468,164791,9672,18889,300033.0,50005.5,164570.0,219219.0,36536.5,164791.0
3080,3081,200511,50000,2,3,1,32,0,0,0,0,0,0,42740,44744,47539,17360,17928,19619,3000,4000,1000,1000,2000,1000,189930.0,31655.0,47539.0,12000.0,2000.0,4000.0
16386,16387,200603,160000,2,1,2,29,-1,-1,2,-1,0,-1,1116,2599,1302,1852,736,3542,2599,0,1852,0,3542,0,11147.0,1857.83,3542.0,7993.0,1332.17,3542.0
1392,1393,200510,200000,2,2,1,26,0,0,0,0,0,0,47236,45200,35939,34096,34876,34615,1800,1603,2000,2500,1500,1500,231962.0,38660.33,47236.0,10903.0,1817.17,2500.0
6316,6317,200512,200000,2,1,2,32,-2,-2,-2,-2,-2,-2,2580,-35,3519,1846,1330,14470,0,3554,1855,1337,14542,2955,23710.0,3951.67,14470.0,24243.0,4040.5,14542.0
1691,1692,200510,290000,2,2,2,54,-2,-2,-2,-2,-2,-2,-68,-68,-68,675,-6,2168,0,0,743,0,2174,972,2633.0,438.83,2168.0,3889.0,648.17,2174.0
299,300,200510,300000,1,1,2,34,1,-2,-1,0,-1,-1,0,0,13001,12601,19595,203,0,13001,0,19595,203,0,45400.0,7566.67,19595.0,32799.0,5466.5,19595.0
4031,4032,200511,150000,2,1,2,35,1,-1,-1,-2,-2,-1,0,1070,-240,-240,-240,390,1070,0,0,0,1170,390,740.0,123.33,1070.0,2630.0,438.33,1170.0
424,425,200510,490000,2,2,1,30,0,0,0,0,0,0,192586,197967,201666,205798,196698,190306,10000,7143,7306,6303,6429,6000,1185021.0,197503.5,205798.0,43181.0,7196.83,10000.0
14117,14118,200602,190000,1,2,1,37,1,2,0,0,0,-2,49541,48458,46423,38493,0,0,0,1400,770,0,0,0,182915.0,30485.83,49541.0,2170.0,361.67,1400.0
20906,20907,200604,190000,1,2,2,40,2,2,2,2,2,2,149411,145613,156765,159386,161870,165725,0,15000,6600,6500,6500,7000,938770.0,156461.67,165725.0,41600.0,6933.33,15000.0
16077,16078,200603,110000,2,2,1,46,0,0,0,0,0,2,105851,108187,108015,88618,71865,65629,5604,4661,3560,4915,0,3000,548165.0,91360.83,108187.0,21740.0,3623.33,5604.0
17418,17419,200603,40000,2,2,1,38,-1,0,0,0,0,0,19537,20416,21151,21884,26213,30480,1500,1356,1380,5000,5000,1128,139681.0,23280.17,30480.0,15364.0,2560.67,5000.0
2518,2519,200510,200000,2,1,1,38,-2,-2,-2,-2,-2,-2,-3,687,2740,2044,1614,2066,690,2753,2054,1622,2076,578,9148.0,1524.67,2740.0,9773.0,1628.83,2753.0
11999,12000,200601,20000,1,2,2,30,1,2,0,0,0,-2,18231,34558,17363,17569,0,0,0,1200,406,0,0,0,87721.0,14620.17,34558.0,1606.0,267.67,1200.0
9574,9575,200601,10000,1,2,2,34,0,0,0,-1,0,0,9323,8708,0,9601,10005,9058,1000,0,9601,800,1000,1000,46695.0,7782.5,10005.0,13401.0,2233.5,9601.0
148,149,200510,80000,2,2,1,23,1,2,3,2,0,0,9168,10522,10205,9898,10123,12034,1650,0,0,379,2091,1,61950.0,10325.0,12034.0,4121.0,686.83,2091.0
19525,19526,200604,260000,2,2,1,33,-2,-2,-2,-2,-2,-2,3342,8978,4331,13860,1987,5626,9023,4353,13929,1997,5654,3964,38124.0,6354.0,13860.0,38920.0,6486.67,13929.0
16765,16766,200603,30000,1,2,2,37,0,0,0,0,0,0,23422,24425,25463,26453,26987,28760,1397,1435,1425,959,2201,1200,155510.0,25918.33,28760.0,8617.0,1436.17,2201.0
5395,5396,200511,490000,2,2,1,52,-1,-1,-1,-1,-1,-1,2779,22595,755,7000,0,4341,22595,762,7000,0,4341,1061,37470.0,6245.0,22595.0,35759.0,5959.83,22595.0
4763,4764,200511,230000,2,2,1,44,0,0,0,0,0,0,205938,209941,173679,92937,94552,76849,8476,6593,2966,3135,2956,2040,853896.0,142316.0,209941.0,26166.0,4361.0,8476.0
15047,15048,200603,50000,1,3,1,44,0,0,0,0,0,0,15109,16117,17217,18005,18369,18888,1263,1363,1151,515,670,780,103705.0,17284.17,18888.0,5742.0,957.0,1363.0
14977,14978,200602,200000,1,1,1,29,-1,-1,-1,-1,-1,-1,9585,1686,820,1889,6617,3986,1735,824,1889,6617,3986,2460,24583.0,4097.17,9585.0,17511.0,2918.5,6617.0
9194,9195,200601,460000,1,1,1,39,2,2,5,5,5,5,2495,2495,2495,2495,2495,2495,0,0,0,0,0,0,14970.0,2495.0,2495.0,0.0,0.0,0.0
10673,10674,200601,210000,2,3,2,28,-1,-1,-2,-1,-1,-1,1082,0,0,232,0,150,0,0,232,0,150,81,1464.0,244.0,1082.0,463.0,77.17,232.0
10726,10727,200601,140000,1,1,2,35,0,0,0,0,0,0,142119,142362,142292,99399,101677,100867,6000,6982,3500,3800,3700,4000,728716.0,121452.67,142362.0,27982.0,4663.67,6982.0
6804,6805,200512,280000,1,1,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6870,6871,200512,50000,1,1,2,56,1,2,0,0,0,0,52108,50445,42652,9965,9720,9951,52,2176,334,336,375,1000,174841.0,29140.17,52108.0,4273.0,712.17,2176.0
964,965,200510,50000,1,2,2,24,0,0,-1,-1,0,0,14937,12171,3847,11117,6479,6187,3027,3858,11139,3009,3016,3008,54738.0,9123.0,14937.0,27057.0,4509.5,11139.0
7426,7427,200512,260000,2,2,2,45,0,0,0,0,0,0,207977,207713,197120,198815,201007,205181,9000,7009,7000,8000,8000,8000,1217813.0,202968.83,207977.0,47009.0,7834.83,9000.0
15871,15872,200603,30000,2,2,2,28,2,2,2,2,2,2,19334,20218,19607,21778,22124,22622,1500,0,2500,1000,1000,900,125683.0,20947.17,22622.0,6900.0,1150.0,2500.0
13483,13484,200602,100000,2,3,1,35,0,0,0,0,0,0,47843,48885,49904,50774,51957,52991,2111,2130,2000,2000,1898,2000,302354.0,50392.33,52991.0,12139.0,2023.17,2130.0
5950,5951,200511,100000,2,2,1,41,0,0,0,0,0,0,95326,97972,99147,74548,76284,77841,4825,4600,3000,2940,3000,3000,521118.0,86853.0,99147.0,21365.0,3560.83,4825.0
20639,20640,200604,260000,1,1,1,37,0,0,3,2,2,2,163553,192724,188441,191134,193673,197104,32000,0,7100,7000,6500,7000,1126629.0,187771.5,197104.0,59600.0,9933.33,32000.0
14174,14175,200602,250000,1,2,1,52,2,2,2,0,0,2,29086,33288,32459,34600,36539,38287,5000,0,3000,2500,2500,0,204259.0,34043.17,38287.0,13000.0,2166.67,5000.0
9097,9098,200601,20000,1,3,2,56,0,0,0,0,0,0,15552,16596,17609,17329,17850,18046,1300,1300,700,800,602,600,102982.0,17163.67,18046.0,5302.0,883.67,1300.0
13447,13448,200602,500000,1,2,1,53,-2,-2,-2,-2,-2,-2,37979,9482,6058,7859,126683,7440,9482,6058,7859,126683,7440,8259,195501.0,32583.5,126683.0,165781.0,27630.17,126683.0
11944,11945,200601,170000,2,2,2,29,0,0,0,0,0,0,47742,45529,42805,38017,39239,39411,2105,2447,1200,3000,2000,1500,252743.0,42123.83,47742.0,12252.0,2042.0,3000.0
17521,17522,200603,150000,2,6,1,47,0,0,0,0,0,0,89327,90666,91721,93063,92758,93876,4539,4218,4204,3296,3408,3416,551411.0,91901.83,93876.0,23081.0,3846.83,4539.0
19133,19134,200604,50000,2,2,1,34,2,2,2,0,0,0,46843,49378,48052,48573,28902,28205,4310,0,2033,1119,985,2000,249953.0,41658.83,49378.0,10447.0,1741.17,4310.0
14817,14818,200602,130000,1,3,2,28,-1,-1,-1,-1,-1,-1,3964,600,0,631,0,427,600,0,631,0,427,1747,5622.0,937.0,3964.0,3405.0,567.5,1747.0
4962,4963,200511,140000,2,1,2,30,-1,-1,-1,-1,-1,-1,282,282,282,282,454,610,282,282,282,454,610,454,2192.0,365.33,610.0,2364.0,394.0,610.0
9143,9144,200601,60000,2,2,1,34,0,0,0,0,0,0,30834,33011,33434,34935,36344,37803,3000,2000,3000,4000,3000,3000,206361.0,34393.5,37803.0,18000.0,3000.0,4000.0
14957,14958,200602,150000,2,1,2,24,-1,-1,-1,-1,-1,-1,291,291,291,658,441,1197,291,291,658,441,1197,8007,3169.0,528.17,1197.0,10885.0,1814.17,8007.0
10439,10440,200601,330000,2,2,1,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19247,19248,200604,30000,2,2,2,44,-2,-2,-2,-2,-2,-2,0,1330,2988,0,30000,0,1330,2988,0,30000,0,1219,34318.0,5719.67,30000.0,35537.0,5922.83,30000.0
14440,14441,200602,50000,2,1,2,33,1,-2,-1,0,0,-1,0,0,12493,28365,6300,999,0,12493,16000,0,999,0,48157.0,8026.17,28365.0,29492.0,4915.33,16000.0
13240,13241,200602,440000,2,3,2,36,0,-1,-1,-1,0,0,7887,2516,5252,13192,29029,27812,2516,5252,13192,20000,1179,623,85688.0,14281.33,29029.0,42762.0,7127.0,20000.0
2275,2276,200510,180000,2,2,2,48,-1,2,-1,-1,-1,-1,3116,1058,390,1726,390,2240,0,390,1726,390,2240,17488,8920.0,1486.67,3116.0,22234.0,3705.67,17488.0
7153,7154,200512,150000,2,2,1,37,0,0,0,0,0,-2,144744,147891,116541,114511,0,0,4610,2336,2290,0,0,0,523687.0,87281.17,147891.0,9236.0,1539.33,4610.0
12631,12632,200602,60000,2,2,3,28,0,0,0,0,0,0,34580,15924,18124,28644,18656,15952,1300,2500,1000,1688,1000,1000,131880.0,21980.0,34580.0,8488.0,1414.67,2500.0
10384,10385,200601,60000,1,1,1,34,0,0,0,0,0,0,37749,38785,39803,40837,41783,42689,1948,1966,2000,1600,1600,1600,241646.0,40274.33,42689.0,10714.0,1785.67,2000.0
1900,1901,200510,30000,2,2,2,22,0,0,0,0,0,0,27388,29016,26941,27491,6726,0,2075,1000,550,135,0,0,117562.0,19593.67,29016.0,3760.0,626.67,2075.0
19569,19570,200604,50000,2,2,1,44,0,0,0,0,0,0,10950,5662,6797,7565,9565,11357,1097,1232,1000,2000,2000,4000,51896.0,8649.33,11357.0,11329.0,1888.17,4000.0
17096,17097,200603,70000,2,1,2,24,0,0,0,0,0,0,70888,63903,65248,62958,64209,59482,2900,3000,2190,2201,2181,2413,386688.0,64448.0,70888.0,14885.0,2480.83,3000.0
13875,13876,200602,30000,1,1,2,35,0,0,0,0,0,0,26974,28144,28280,25990,25999,26425,2000,1339,849,1125,1043,0,161812.0,26968.67,28280.0,6356.0,1059.33,2000.0
17941,17942,200603,280000,1,2,2,32,0,0,0,0,0,0,35038,36558,39070,40545,42995,46278,2000,3000,2000,3000,4000,7200,240484.0,40080.67,46278.0,21200.0,3533.33,7200.0
11187,11188,200601,200000,2,2,1,39,-1,2,-1,-1,-1,-1,3603,272,5881,0,3331,0,0,5881,20,3331,0,8447,13087.0,2181.17,5881.0,17679.0,2946.5,8447.0
939,940,200510,200000,2,2,1,32,-1,-1,-1,-1,-1,-1,5150,10190,10190,10190,10594,11193,10190,10190,10190,10594,11193,10190,57507.0,9584.5,11193.0,62547.0,10424.5,11193.0
16780,16781,200603,210000,1,1,2,40,-1,-1,-1,-1,-1,-1,1535,2652,179,1326,1326,1326,2652,179,1326,1326,1326,4182,8344.0,1390.67,2652.0,10991.0,1831.83,4182.0
1698,1699,200510,80000,1,1,2,25,-1,-1,-1,-1,-1,2,2109,1257,466,628,2395,930,1257,466,628,2395,0,601,7785.0,1297.5,2395.0,5347.0,891.17,2395.0
5800,5801,200511,120000,1,1,1,50,1,-2,-2,-1,0,-1,0,-2008,-4016,4016,2008,8299,0,0,10040,0,8299,0,8299.0,1383.17,8299.0,18339.0,3056.5,10040.0
4541,4542,200511,190000,1,1,1,36,-1,-1,-1,-1,-1,-1,1779,1288,1655,1213,344,221,1288,1655,1213,344,221,28160,6500.0,1083.33,1779.0,32881.0,5480.17,28160.0
8301,8302,200512,110000,2,1,2,27,0,0,0,0,0,-1,8086,8848,9283,8950,8943,333,1232,1000,0,326,333,12425,44443.0,7407.17,9283.0,15316.0,2552.67,12425.0
12176,12177,200602,50000,1,3,1,53,2,2,2,2,2,2,45870,46944,45874,48326,47440,50426,2100,0,3500,0,3758,5,284880.0,47480.0,50426.0,9363.0,1560.5,3758.0
20422,20423,200604,50000,1,2,2,26,0,0,0,0,0,0,49458,50135,49889,20459,19727,19354,2200,1500,1933,600,461,350,209022.0,34837.0,50135.0,7044.0,1174.0,2200.0
13835,13836,200602,460000,1,1,1,41,0,0,0,0,0,0,321987,318546,316330,325874,325857,327232,12000,12850,16700,11200,12000,11080,1935826.0,322637.67,327232.0,75830.0,12638.33,16700.0
17354,17355,200603,30000,2,3,1,41,-1,-1,-1,-1,-1,-1,1688,0,850,2158,0,1935,0,850,2158,0,1935,0,6631.0,1105.17,2158.0,4943.0,823.83,2158.0
3485,3486,200511,50000,2,3,1,42,2,2,2,0,0,2,44961,48164,38684,41034,43597,42743,4000,0,3000,3228,0,4000,259183.0,43197.17,48164.0,14228.0,2371.33,4000.0
19866,19867,200604,160000,2,2,1,39,0,0,-2,-2,-1,-1,106260,0,0,0,390,86188,0,0,0,390,86188,3272,192838.0,32139.67,106260.0,89850.0,14975.0,86188.0
16587,16588,200603,400000,1,1,2,29,0,-1,0,0,0,0,1123,82556,67823,61918,61884,61911,82694,1939,1720,1712,1766,1907,337215.0,56202.5,82556.0,91738.0,15289.67,82694.0
14733,14734,200602,30000,2,2,2,25,2,0,0,0,0,0,10343,11069,12082,12473,12623,27460,1200,1201,592,500,1500,0,86050.0,14341.67,27460.0,4993.0,832.17,1500.0
4158,4159,200511,150000,2,1,2,40,-1,-1,-1,-2,-1,-1,800,2400,0,0,1000,0,2400,0,0,1000,0,0,4200.0,700.0,2400.0,3400.0,566.67,2400.0
5469,5470,200511,200000,2,3,1,30,-1,-1,2,-1,-1,-1,1120,1100,740,740,890,740,1100,0,740,890,740,740,5330.0,888.33,1120.0,4210.0,701.67,1100.0
5603,5604,200511,220000,2,2,2,38,0,0,0,0,0,0,142846,146533,151098,153094,156295,151840,6000,7000,6000,6000,10000,10000,901706.0,150284.33,156295.0,45000.0,7500.0,10000.0
12326,12327,200602,240000,2,1,2,28,0,0,0,0,0,0,133230,136579,139281,132487,107437,109237,5500,5036,4000,6200,5500,5000,758251.0,126375.17,139281.0,31236.0,5206.0,6200.0
2835,2836,200510,50000,1,1,1,27,2,2,2,2,0,0,43333,46308,47250,46192,46997,48221,4000,2000,0,1700,2000,3600,278301.0,46383.5,48221.0,13300.0,2216.67,4000.0
9505,9506,200601,120000,1,1,1,36,0,0,0,-1,0,0,43488,44785,47195,12432,13226,14258,2000,3200,37432,1000,1258,1000,175384.0,29230.67,47195.0,45890.0,7648.33,37432.0
8155,8156,200512,500000,2,1,2,38,1,-2,-2,-2,-2,-2,27794,29712,65437,30368,6265,44196,30199,70403,30455,36,45225,35217,203772.0,33962.0,65437.0,211535.0,35255.83,70403.0
6726,6727,200512,160000,1,2,2,34,2,2,2,2,2,2,73820,72341,76917,75370,81943,80203,0,5500,0,7500,0,2000,460594.0,76765.67,81943.0,15000.0,2500.0,7500.0
12721,12722,200602,90000,2,3,2,25,0,0,0,0,2,0,43519,44677,45868,47535,40920,38622,1861,2052,2719,0,1600,890,261141.0,43523.5,47535.0,9122.0,1520.33,2719.0
8842,8843,200512,230000,2,2,2,32,1,2,0,0,-1,-1,73757,69748,23266,13565,80,0,0,1200,1027,80,0,0,180416.0,30069.33,73757.0,2307.0,384.5,1200.0
3023,3024,200511,100000,2,3,1,36,2,2,2,2,2,2,53530,55081,55581,59253,61145,62181,3000,2000,4600,3000,2200,2500,346771.0,57795.17,62181.0,17300.0,2883.33,4600.0
20492,20493,200604,120000,1,1,2,28,0,0,0,0,-1,-1,117303,15504,15748,15480,998,980,1256,1500,2000,998,980,0,166013.0,27668.83,117303.0,6734.0,1122.33,2000.0
1066,1067,200510,100000,1,3,2,30,0,0,0,0,0,0,87579,72308,53505,43371,48125,40388,4172,2094,3007,10021,3012,1527,345276.0,57546.0,87579.0,23833.0,3972.17,10021.0
12434,12435,200602,100000,2,1,2,29,-1,-1,-1,0,0,0,170,3224,78671,60430,60647,61153,3224,78671,3000,2500,3000,3000,264295.0,44049.17,78671.0,93395.0,15565.83,78671.0
8893,8894,200512,400000,2,1,1,32,1,-1,-1,-1,-1,-1,0,3328,3328,3828,4893,4687,6656,3328,3828,4893,4687,3008,20064.0,3344.0,4893.0,26400.0,4400.0,6656.0
2837,2838,200510,130000,2,1,2,26,0,-1,-1,-1,-2,-2,20054,1298,6712,-884,-6332,-9333,1298,6730,900,5448,0,25000,11515.0,1919.17,20054.0,39376.0,6562.67,25000.0
