,id,y,safra,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sum_bill,avg_bill,max_bill,sum_bill,avg_bill,max_bill
22904,22905,0,200605,150000,2,2,2,30,1,-2,-2,-2,-1,2,0,0,0,0,268,118,0,0,0,268,0,7800,386.0,64.33,268.0,8068.0,1344.67,7800.0
22905,22906,0,200605,140000,2,2,1,32,0,0,0,0,0,0,142357,141236,133779,135943,111264,111785,5300,5300,5000,5000,4500,4500,776364.0,129394.0,142357.0,29600.0,4933.33,5300.0
22906,22907,0,200605,240000,2,1,2,45,-2,-2,-2,-2,-2,-2,103344,0,0,0,0,0,0,0,0,0,0,73826,103344.0,17224.0,103344.0,73826.0,12304.33,73826.0
22907,22908,0,200605,180000,2,1,1,48,-2,-2,-2,-2,-2,-2,8308,437,21645,5800,24283,11545,440,21849,5829,24404,11602,5819,72018.0,12003.0,24283.0,69943.0,11657.17,24404.0
22908,22909,0,200605,340000,2,2,1,37,-2,-2,-2,-2,-2,-2,7200,0,0,0,0,0,0,0,0,0,0,0,7200.0,1200.0,7200.0,0.0,0.0,0.0
22909,22910,0,200605,200000,2,2,1,37,0,0,0,0,0,0,114480,117791,123108,124327,127011,134519,5000,7000,4500,4500,9500,5000,741236.0,123539.33,134519.0,35500.0,5916.67,9500.0
22910,22911,1,200605,360000,2,2,1,39,-2,-2,-2,-2,-2,-2,4201,0,0,0,0,0,0,0,0,0,0,0,4201.0,700.17,4201.0,0.0,0.0,0.0
22911,22912,0,200605,500000,2,1,1,37,1,-1,-1,-1,-1,0,0,17250,2287,96501,12143,50143,17250,3037,96501,12500,38000,0,178324.0,29720.67,96501.0,167288.0,27881.33,96501.0
22912,22913,0,200605,270000,2,4,1,33,-2,-2,-2,-2,-2,-2,0,0,1205,0,0,0,0,1205,0,0,0,0,1205.0,200.83,1205.0,1205.0,200.83,1205.0
22913,22914,0,200605,140000,2,3,1,33,-1,-1,-1,-1,-1,-1,1247,1654,840,2153,827,-8808,1654,840,2153,827,827,9635,-2087.0,-347.83,2153.0,15936.0,2656.0,9635.0
22914,22915,0,200605,120000,2,2,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
22915,22916,0,200605,210000,2,2,1,34,0,0,0,0,0,0,205475,206616,212391,208931,146005,145343,9500,9207,8500,5200,5200,5000,1124761.0,187460.17,212391.0,42607.0,7101.17,9500.0
22916,22917,0,200605,300000,2,1,1,35,-1,-1,-2,-2,-2,-1,5345,0,0,0,0,477,0,0,0,0,477,348,5822.0,970.33,5345.0,825.0,137.5,477.0
22917,22918,0,200605,360000,2,2,1,41,0,0,0,0,0,0,4528,6365,2991,4919,12792,20981,2000,2000,2000,8000,10000,10000,52576.0,8762.67,20981.0,34000.0,5666.67,10000.0
22918,22919,0,200605,120000,2,2,1,27,-1,-1,-1,-1,0,0,1164,1844,-7809,120680,63530,63552,1671,380,131062,2000,3000,3000,242961.0,40493.5,120680.0,141113.0,23518.83,131062.0
22919,22920,0,200605,430000,2,1,2,29,0,0,0,-1,0,0,42130,34785,0,18518,16574,12215,1000,0,18518,5,244,1038,124222.0,20703.67,42130.0,20805.0,3467.5,18518.0
22920,22921,0,200605,250000,2,2,2,27,0,0,0,-1,0,0,4883,3090,1404,5208,59006,12072,2500,1000,5208,54000,5000,10000,85663.0,14277.17,59006.0,77708.0,12951.33,54000.0
22921,22922,1,200605,180000,2,1,2,29,-1,-1,-1,-1,-1,-1,326,326,546,546,546,1225,326,546,546,546,1225,2225,3515.0,585.83,1225.0,5414.0,902.33,2225.0
22922,22923,0,200605,170000,2,2,1,29,0,0,0,0,0,0,56980,55889,51328,31541,47406,23062,3000,2236,2478,904,2546,2000,266206.0,44367.67,56980.0,13164.0,2194.0,3000.0
22923,22924,0,200605,500000,2,1,1,36,0,0,0,-1,-1,-1,64266,47971,25581,15406,6196,45045,26000,11725,15406,6903,45045,10000,204465.0,34077.5,64266.0,115079.0,19179.83,45045.0
22924,22925,0,200605,20000,2,2,1,37,-1,-1,-1,-1,-1,0,425,1626,460,360,1520,1160,1629,460,360,1520,0,2233,5551.0,925.17,1626.0,6202.0,1033.67,2233.0
22925,22926,0,200605,200000,2,5,1,43,0,0,0,0,0,0,132823,132700,182868,166755,111450,53049,71998,116000,3771,2229,37609,40000,779645.0,129940.83,182868.0,271607.0,45267.83,116000.0
22926,22927,0,200605,50000,2,2,1,48,0,0,0,0,0,-1,46589,48009,48942,36545,5107,4640,2500,2174,2117,117,4853,0,189832.0,31638.67,48942.0,11761.0,1960.17,4853.0
22927,22928,0,200605,120000,2,1,2,34,-1,-1,-1,0,-1,-1,515,882,6531,6313,1100,1330,882,6900,5037,1100,1330,3800,16671.0,2778.5,6531.0,19049.0,3174.83,6900.0
22928,22929,0,200605,340000,2,2,1,31,0,0,0,0,0,0,192860,189272,137255,137180,135783,135201,7332,5008,6367,4800,4941,4696,927551.0,154591.83,192860.0,33144.0,5524.0,7332.0
22929,22930,0,200605,80000,2,1,2,32,-1,-1,-1,-1,-1,-1,5566,5783,6011,5783,2257,8257,6000,6011,5783,2257,6000,0,33657.0,5609.5,8257.0,26051.0,4341.83,6011.0
22930,22931,0,200605,90000,2,2,1,33,0,0,0,0,0,-2,3817,8545,8961,11676,1189,0,5000,1285,3000,1189,0,8832,34188.0,5698.0,11676.0,19306.0,3217.67,8832.0
22931,22932,0,200605,90000,2,2,1,32,0,0,0,0,0,0,39664,24589,22677,20842,20545,20989,1657,1676,1554,805,846,651,149306.0,24884.33,39664.0,7189.0,1198.17,1676.0
22932,22933,0,200605,80000,2,1,1,32,-1,-1,-2,-2,-1,-1,1784,871,3179,3344,3552,0,871,3381,3384,3958,0,0,12730.0,2121.67,3552.0,11594.0,1932.33,3958.0
22933,22934,0,200605,170000,2,2,2,46,0,0,0,0,0,0,162110,156444,151504,151377,148530,149628,6000,6000,7000,6000,7000,6000,919593.0,153265.5,162110.0,38000.0,6333.33,7000.0
22934,22935,0,200605,230000,2,1,2,29,-1,-1,-1,-1,-1,-1,33147,1672,3677,18346,3900,4167,1672,3677,18346,3900,4167,399,64909.0,10818.17,33147.0,32161.0,5360.17,18346.0
22935,22936,0,200605,290000,2,2,2,30,-2,-2,-2,-2,-2,-2,4603,2698,6401,1864,5156,3277,2699,6491,1864,5157,3277,4883,23999.0,3999.83,6401.0,24371.0,4061.83,6491.0
22936,22937,0,200605,360000,2,2,1,44,1,2,0,0,0,0,48114,47044,47887,49158,49834,46034,0,1900,2100,1707,2000,2000,288071.0,48011.83,49834.0,9707.0,1617.83,2100.0
22937,22938,0,200605,270000,2,2,1,43,-1,-1,-1,-1,-1,-1,94125,1321,806,629,686,834,1326,920,629,686,834,5112,98401.0,16400.17,94125.0,9507.0,1584.5,5112.0
22938,22939,0,200605,60000,2,3,1,43,0,0,0,0,0,0,49340,49116,48220,39595,29899,28722,4570,5348,4035,8804,3000,3000,244892.0,40815.33,49340.0,28757.0,4792.83,8804.0
22939,22940,0,200605,360000,2,2,2,33,0,0,0,0,0,0,7157,8446,9034,8340,3144,0,2000,1501,1000,900,0,0,36121.0,6020.17,9034.0,5401.0,900.17,2000.0
22940,22941,0,200605,100000,2,1,2,28,0,0,0,0,0,0,20068,21226,22573,23596,24068,24679,1800,2000,1400,863,1000,2000,136210.0,22701.67,24679.0,9063.0,1510.5,2000.0
22941,22942,0,200605,180000,2,5,1,44,0,0,-1,-1,-1,-1,20916,0,850,0,6881,10340,0,850,0,6881,10340,182,38987.0,6497.83,20916.0,18253.0,3042.17,10340.0
22942,22943,0,200605,80000,2,2,1,31,-2,-2,-2,-2,-2,-2,3506,2372,2988,273,0,1542,2372,2988,273,0,1542,3200,10681.0,1780.17,3506.0,10375.0,1729.17,3200.0
22943,22944,0,200605,80000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
22944,22945,0,200605,220000,2,2,1,35,0,0,0,0,0,0,45739,46975,48211,47418,48657,48129,2000,2000,2000,2000,2000,2000,285129.0,47521.5,48657.0,12000.0,2000.0,2000.0
22945,22946,0,200605,240000,2,2,1,43,1,-2,-2,-1,0,0,0,0,0,12700,12500,26225,0,0,12700,0,13725,0,51425.0,8570.83,26225.0,26425.0,4404.17,13725.0
22946,22947,1,200605,210000,2,2,2,44,0,0,0,0,0,0,308361,314507,320167,327871,34285,30900,9408,10300,11642,1602,1500,0,1336091.0,222681.83,327871.0,34452.0,5742.0,11642.0
22947,22948,0,200605,270000,2,2,1,34,0,0,0,0,0,0,106600,109383,113480,114432,112124,114885,4500,5800,4300,5000,4500,4500,670904.0,111817.33,114885.0,28600.0,4766.67,5800.0
22948,22949,1,200605,170000,2,2,2,44,0,-1,-1,-1,-1,-1,2376,2870,390,590,30490,4300,2870,390,590,30490,4300,0,41016.0,6836.0,30490.0,38640.0,6440.0,30490.0
22949,22950,0,200605,190000,2,3,2,29,0,0,0,0,0,-2,132669,134605,136202,9207,0,0,6000,6000,1000,0,0,0,412683.0,68780.5,136202.0,13000.0,2166.67,6000.0
22950,22951,1,200605,200000,2,1,2,31,-1,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,5000.0,833.33,2500.0,0.0,0.0,0.0
22951,22952,0,200605,240000,2,2,1,32,0,0,0,0,0,0,234774,231155,236914,241351,244202,115036,10000,11000,11000,10000,5000,5000,1303432.0,217238.67,244202.0,52000.0,8666.67,11000.0
22952,22953,0,200605,150000,2,2,1,34,0,0,-1,-1,-2,-2,23900,22164,3096,-1076,0,0,1329,3107,0,10382,0,2817,48084.0,8014.0,23900.0,17635.0,2939.17,10382.0
22953,22954,0,200605,90000,2,3,1,44,-1,-1,3,2,-1,-1,421,9522,9223,8480,2181,2983,9422,0,79,2181,2991,2453,32810.0,5468.33,9522.0,17126.0,2854.33,9422.0
22954,22955,0,200605,400000,2,3,1,44,0,0,0,0,0,0,35504,36680,35670,30364,28085,28708,5025,5044,2514,988,2004,5000,195011.0,32501.83,36680.0,20575.0,3429.17,5044.0
22955,22956,0,200605,420000,2,2,1,46,0,0,0,0,0,0,347531,345620,344364,202241,196082,189064,13503,15031,7011,7010,7013,7015,1624902.0,270817.0,347531.0,56583.0,9430.5,15031.0
22956,22957,0,200605,140000,2,1,2,25,0,0,0,0,0,0,52196,16982,20199,20746,2260,4180,2000,5000,1000,1260,3000,439,116563.0,19427.17,52196.0,12699.0,2116.5,5000.0
22957,22958,0,200605,50000,2,3,1,48,0,0,0,0,0,0,50411,48409,42248,33855,28064,29660,5000,2000,2500,2500,2000,2500,232647.0,38774.5,50411.0,16500.0,2750.0,5000.0
22958,22959,0,200605,210000,2,2,1,46,0,0,0,0,0,0,134700,132799,111335,114037,67224,69177,6149,4100,4547,2500,3000,2500,629272.0,104878.67,134700.0,22796.0,3799.33,6149.0
22959,22960,0,200605,210000,2,1,2,30,0,0,0,0,0,0,87292,89534,89173,91489,93463,95021,4600,3789,3811,3465,3186,4389,545972.0,90995.33,95021.0,23240.0,3873.33,4600.0
22960,22961,0,200605,180000,2,2,1,41,-1,-1,-1,-1,-1,-1,4351,11953,9380,3070,8263,12663,12069,9443,3262,8302,12668,5502,49680.0,8280.0,12663.0,51246.0,8541.0,12668.0
22961,22962,0,200605,100000,2,1,2,30,-1,-1,-1,-1,-2,-2,430,35993,2772,0,0,0,35993,2772,0,0,0,0,39195.0,6532.5,35993.0,38765.0,6460.83,35993.0
22962,22963,0,200605,300000,2,1,1,34,-1,-1,-1,-1,-2,-2,56,0,849,0,0,112,0,849,0,0,112,550,1017.0,169.5,849.0,1511.0,251.83,849.0
22963,22964,0,200605,250000,2,2,2,36,-1,-1,-1,-1,-1,-1,396,396,396,3160,396,396,396,396,3160,396,396,396,5140.0,856.67,3160.0,5140.0,856.67,3160.0
22964,22965,0,200605,200000,2,1,2,33,0,0,0,0,0,0,19572,28858,52512,71923,19923,-77,10000,25000,20400,0,0,77,192711.0,32118.5,71923.0,55477.0,9246.17,25000.0
22965,22966,0,200605,380000,2,1,1,33,0,0,0,0,0,0,372926,354068,327342,247528,128386,128820,13248,9543,6106,3013,3398,6067,1559070.0,259845.0,372926.0,41375.0,6895.83,13248.0
22966,22967,0,200605,30000,2,1,2,25,0,0,0,0,0,0,26417,27421,28573,29222,28451,27270,1448,1600,1500,1000,1000,1200,167354.0,27892.33,29222.0,7748.0,1291.33,1600.0
22967,22968,1,200605,80000,2,2,1,31,0,0,0,0,0,0,70492,68652,67881,38465,27773,29132,2806,4006,1804,2003,3004,1502,302395.0,50399.17,70492.0,15125.0,2520.83,4006.0
22968,22969,0,200605,300000,2,2,1,27,1,2,0,0,0,0,311987,305417,296009,92553,94259,96868,0,12500,3200,3000,3000,3000,1197093.0,199515.5,311987.0,24700.0,4116.67,12500.0
22969,22970,0,200605,240000,2,1,1,38,1,-1,-1,-1,0,0,-25,4078,2223,31136,4367,3632,4103,2223,31136,100,0,1101,45411.0,7568.5,31136.0,38663.0,6443.83,31136.0
22970,22971,0,200605,80000,2,1,2,23,0,0,0,0,0,0,25084,20685,30688,23674,23636,22426,1500,12000,2000,1000,1000,1100,146193.0,24365.5,30688.0,18600.0,3100.0,12000.0
22971,22972,0,200605,280000,2,2,2,27,0,0,0,0,0,0,272507,219510,217637,177535,178337,180885,8533,8888,8006,6406,6606,7006,1246411.0,207735.17,272507.0,45445.0,7574.17,8888.0
22972,22973,1,200605,50000,2,2,2,36,0,0,2,0,0,0,23368,27050,27086,28525,30895,33003,4400,761,2200,2862,2770,2200,169927.0,28321.17,33003.0,15193.0,2532.17,4400.0
22973,22974,1,200605,200000,2,2,1,36,2,0,0,0,0,0,197810,201362,164183,136199,139209,135742,9051,7000,5000,5000,5000,5000,974505.0,162417.5,201362.0,36051.0,6008.5,9051.0
22974,22975,0,200605,210000,2,2,2,32,-2,-2,-2,-2,-2,-2,355,975,410,0,0,0,979,412,0,0,0,0,1740.0,290.0,975.0,1391.0,231.83,979.0
22975,22976,0,200605,160000,2,2,2,31,0,0,0,0,0,2,112878,118601,115874,111346,111553,108434,8000,5014,4500,11781,0,4000,678686.0,113114.33,118601.0,33295.0,5549.17,11781.0
22976,22977,0,200605,130000,2,1,1,43,-2,-2,-2,-2,-2,-2,2798,2732,8072,5723,6232,8873,3228,8141,5744,6232,8873,3982,34430.0,5738.33,8873.0,36200.0,6033.33,8873.0
22977,22978,0,200605,300000,2,2,1,39,0,0,0,-2,-2,-2,301945,307650,0,0,0,0,13700,0,0,0,0,0,609595.0,101599.17,307650.0,13700.0,2283.33,13700.0
22978,22979,1,200605,50000,2,2,1,41,1,3,2,0,0,0,21638,21008,20388,21092,21511,21964,0,0,1350,769,799,1000,127601.0,21266.83,21964.0,3918.0,653.0,1350.0
22979,22980,0,200605,150000,2,2,1,40,-1,-1,-1,-1,-1,-1,16019,0,7937,3307,2894,0,0,7937,3307,2894,0,0,30157.0,5026.17,16019.0,14138.0,2356.33,7937.0
22980,22981,0,200605,500000,2,2,1,43,-2,-2,-2,-2,-2,-2,10330,12320,12209,16727,17738,14117,12320,12209,16727,17744,14117,11691,83441.0,13906.83,17738.0,84808.0,14134.67,17744.0
22981,22982,0,200605,270000,2,2,1,34,0,0,0,0,0,0,203657,194792,181341,170107,158889,147344,10015,6538,7744,7068,5350,10077,1056130.0,176021.67,203657.0,46792.0,7798.67,10077.0
22982,22983,0,200605,500000,2,1,1,43,-2,-2,-2,-2,-2,-2,270,9390,0,14153,5254,11676,9483,0,14153,5274,11676,2276,40743.0,6790.5,14153.0,42862.0,7143.67,14153.0
22983,22984,0,200605,200000,2,2,1,40,0,0,0,0,0,0,21464,22065,23382,21522,8815,4280,2000,2000,1128,4280,0,0,101528.0,16921.33,23382.0,9408.0,1568.0,4280.0
22984,22985,0,200605,300000,2,1,2,33,-1,-1,-1,-1,-1,-1,13889,1465,2095,1215,340,1424,1465,2095,1215,340,1424,0,20428.0,3404.67,13889.0,6539.0,1089.83,2095.0
22985,22986,0,200605,230000,2,2,2,40,0,0,-1,-1,-1,-1,164208,161207,1665,1228,8599,3890,7105,1762,1228,8599,3890,6999,340797.0,56799.5,164208.0,29583.0,4930.5,8599.0
22986,22987,0,200605,500000,2,1,2,37,-1,-1,0,0,0,0,5946,132696,141204,160275,138067,117049,140000,25012,40022,3024,0,90000,695237.0,115872.83,160275.0,298058.0,49676.33,140000.0
22987,22988,0,200605,80000,2,1,2,38,-2,-2,-2,-2,-2,-2,2431,29426,5288,1823,19879,1974,31386,5296,1823,19884,1974,9686,60821.0,10136.83,29426.0,70049.0,11674.83,31386.0
22988,22989,0,200605,500000,2,1,2,42,0,0,0,0,0,0,237066,171440,177859,159518,186563,168083,20000,50000,10000,50000,20000,50000,1100529.0,183421.5,237066.0,200000.0,33333.33,50000.0
22989,22990,0,200605,30000,2,3,1,44,0,0,0,0,0,0,29263,27516,28133,28780,28756,29566,1441,1597,1634,1000,1124,1223,172014.0,28669.0,29566.0,8019.0,1336.5,1634.0
22990,22991,0,200605,170000,2,2,1,41,-2,-2,-2,-2,-2,-2,736,736,1156,316,316,316,736,1156,316,316,316,316,3576.0,596.0,1156.0,3156.0,526.0,1156.0
22991,22992,0,200605,70000,2,2,2,37,0,0,0,0,0,0,69099,69684,64801,64863,123234,60733,3018,3400,2200,2500,2500,2510,452414.0,75402.33,123234.0,16128.0,2688.0,3400.0
22992,22993,0,200605,310000,2,2,1,46,-1,-1,-1,-1,-1,-2,12479,423,430,843,857,-777,423,430,845,857,628,0,14255.0,2375.83,12479.0,3183.0,530.5,857.0
22993,22994,0,200605,50000,2,1,1,41,1,2,2,3,3,2,45313,46262,49188,50084,48980,50050,2000,4000,2000,0,2000,3000,289877.0,48312.83,50084.0,13000.0,2166.67,4000.0
22994,22995,0,200605,180000,2,2,2,44,0,0,0,0,-2,-1,25706,30251,30900,0,0,5386,5000,1900,0,0,5386,1103,92243.0,15373.83,30900.0,13389.0,2231.5,5386.0
22995,22996,0,200605,310000,2,1,2,35,0,0,0,0,0,0,192454,196708,189210,181491,176661,173532,9088,7044,9072,11210,6116,5362,1110056.0,185009.33,196708.0,47892.0,7982.0,11210.0
22996,22997,0,200605,500000,2,1,1,39,-2,-2,-2,-2,-2,-2,4419,2584,4524,3518,2208,2550,2584,4524,3518,2208,2550,5953,19803.0,3300.5,4524.0,21337.0,3556.17,5953.0
22997,22998,0,200605,330000,2,2,2,41,0,0,0,0,0,0,76279,79179,82293,86458,91512,100433,4179,5000,6458,6512,10433,5442,516154.0,86025.67,100433.0,38024.0,6337.33,10433.0
22998,22999,0,200605,150000,2,4,3,49,1,-2,-1,-1,0,-1,-260,-2835,3960,10410,2361,2868,4,7920,10426,0,2868,4384,16504.0,2750.67,10410.0,25602.0,4267.0,10426.0
22999,23000,0,200605,110000,2,2,2,42,0,0,0,0,0,0,106478,107517,103609,79421,78286,65875,3951,4276,2666,2811,2500,465,541186.0,90197.67,107517.0,16669.0,2778.17,4276.0
23000,23001,1,200605,230000,2,2,1,46,-1,-1,-1,-1,-1,-1,782,316,0,632,316,2398,316,0,632,316,2398,1783,4444.0,740.67,2398.0,5445.0,907.5,2398.0
23001,23002,0,200605,50000,2,1,1,46,1,-2,-1,-1,0,0,10372,-110,1684,3697,1397,0,110,1794,3697,1392,0,0,17040.0,2840.0,10372.0,6993.0,1165.5,3697.0
23002,23003,0,200605,60000,2,3,2,40,-1,-1,-2,-2,-2,-2,728,0,0,0,0,0,22,10785,0,0,0,0,728.0,121.33,728.0,10807.0,1801.17,10785.0
23003,23004,0,200605,250000,2,1,1,32,1,-1,0,0,0,0,-154973,59514,220765,180488,173140,170233,225066,198031,6069,4310,5752,4638,649167.0,108194.5,220765.0,443866.0,73977.67,225066.0
23004,23005,0,200605,450000,2,1,2,46,-2,-2,-2,-2,-2,-2,2656,1861,-30,3332,873,1110,1861,0,3362,873,1110,4688,9802.0,1633.67,3332.0,11894.0,1982.33,4688.0
23005,23006,1,200605,260000,2,2,2,33,2,2,2,0,0,0,258150,265961,258903,131150,214180,153755,20485,27,2914,159658,5592,5837,1282099.0,213683.17,265961.0,194513.0,32418.83,159658.0
23006,23007,0,200605,380000,2,2,1,45,0,0,0,0,0,0,220208,225537,230898,237118,240452,245499,9000,9000,10068,8768,9087,9133,1399712.0,233285.33,245499.0,55056.0,9176.0,10068.0
23007,23008,0,200605,240000,2,1,2,38,-2,-2,-2,-2,-2,-2,3816,3816,3816,3816,816,3816,3816,3816,3816,816,3816,816,19896.0,3316.0,3816.0,16896.0,2816.0,3816.0
23008,23009,1,200605,30000,2,3,1,34,-2,-1,-1,-1,-1,-1,14840,8435,6991,17176,8053,10363,10483,6998,17186,8054,10375,6929,65858.0,10976.33,17176.0,60025.0,10004.17,17186.0
23009,23010,0,200605,90000,2,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
23010,23011,1,200605,230000,2,2,1,43,0,0,0,0,0,0,226319,230825,234832,217987,169529,172143,9309,8795,8337,6015,6292,6080,1251635.0,208605.83,234832.0,44828.0,7471.33,9309.0
23011,23012,0,200605,60000,2,2,1,45,0,0,-1,0,0,0,57966,3751,72334,73396,12271,24278,1900,72334,4000,2000,14000,2000,243996.0,40666.0,73396.0,96234.0,16039.0,72334.0
23012,23013,0,200605,170000,2,2,1,38,0,0,0,-2,-2,-2,9550,5556,0,0,0,0,1055,0,0,0,0,0,15106.0,2517.67,9550.0,1055.0,175.83,1055.0
23013,23014,0,200605,440000,2,1,1,41,-1,-1,-1,0,0,0,3982,12516,15869,20849,331985,185315,16282,16031,23613,320008,5721,5376,570516.0,95086.0,331985.0,387031.0,64505.17,320008.0
23014,23015,0,200605,120000,2,2,1,37,-1,-1,2,0,-1,0,15591,17156,17227,18560,10067,15594,7227,683,8560,10067,10000,7223,94195.0,15699.17,18560.0,43760.0,7293.33,10067.0
23015,23016,0,200605,240000,2,1,1,37,0,0,0,0,0,0,180517,175125,176674,160551,150735,154200,8022,6161,5730,5486,5987,5568,997802.0,166300.33,180517.0,36954.0,6159.0,8022.0
23016,23017,0,200605,260000,2,1,1,42,-1,-1,-1,-1,-1,-1,2788,4046,2800,2800,2979,8247,4058,2800,2800,2979,8247,0,23660.0,3943.33,8247.0,20884.0,3480.67,8247.0
23017,23018,0,200605,300000,2,2,2,43,0,0,0,0,0,2,36062,37055,38354,39634,21597,481,1897,2196,2476,3439,0,1248,173183.0,28863.83,39634.0,11256.0,1876.0,3439.0
23018,23019,0,200605,190000,2,4,1,34,-1,-1,-1,-1,-1,-1,7251,11990,39360,5090,2787,23405,11996,39382,5090,2787,23405,978,89883.0,14980.5,39360.0,83638.0,13939.67,39382.0
23019,23020,1,200605,110000,2,1,1,43,0,0,0,-2,-2,-2,33794,10570,-28,-28,-28,-28,6725,0,0,0,0,0,44252.0,7375.33,33794.0,6725.0,1120.83,6725.0
23020,23021,0,200605,280000,2,2,1,38,0,0,0,0,0,0,242864,237821,223180,237301,201226,207802,11000,11000,20000,10000,10000,15000,1350194.0,225032.33,242864.0,77000.0,12833.33,20000.0
23021,23022,0,200605,220000,2,2,1,40,-1,-1,-1,-1,0,0,1129,227,0,13137,13637,9744,227,0,13137,1500,214,0,37874.0,6312.33,13637.0,15078.0,2513.0,13137.0
23022,23023,0,200605,280000,2,1,2,36,-1,-1,-1,-1,-1,-1,4126,7001,12984,-5,1411,5654,7065,13046,5,1416,5654,6055,31171.0,5195.17,12984.0,33241.0,5540.17,13046.0
23023,23024,1,200605,70000,2,2,1,39,3,2,2,2,2,2,20392,19772,22234,21579,22720,23704,0,3100,0,1500,1500,0,130401.0,21733.5,23704.0,6100.0,1016.67,3100.0
23024,23025,0,200605,500000,2,2,1,36,0,0,0,0,0,0,352986,352870,350017,347410,337015,332360,13016,13172,15200,12000,13617,13000,2072658.0,345443.0,352986.0,80005.0,13334.17,15200.0
23025,23026,0,200605,130000,2,2,2,36,0,0,0,0,0,0,118410,87199,90782,94261,96694,98982,5001,5001,5000,4000,4000,10001,586328.0,97721.33,118410.0,33003.0,5500.5,10001.0
23026,23027,0,200605,610000,2,1,2,43,0,0,2,0,0,0,403546,418882,413942,420120,427886,437131,25002,8000,16385,16000,16000,34000,2521507.0,420251.17,437131.0,115387.0,19231.17,34000.0
23027,23028,0,200605,210000,2,1,2,35,-2,-2,-2,-1,-1,-1,6518,14265,9718,11285,8115,27977,14272,9890,11297,8115,27977,8013,77878.0,12979.67,27977.0,79564.0,13260.67,27977.0
23028,23029,0,200605,210000,2,2,1,45,0,0,0,0,0,0,203273,188955,183774,152509,136376,131656,6515,7113,6011,4471,4513,4261,996543.0,166090.5,203273.0,32884.0,5480.67,7113.0
23029,23030,0,200605,80000,2,3,0,37,-2,-2,-2,-2,-2,-2,600,0,0,0,0,0,0,0,0,0,0,0,600.0,100.0,600.0,0.0,0.0,0.0
23030,23031,1,200605,150000,2,1,1,33,2,2,2,2,2,2,105610,106885,108706,105470,111687,113747,4500,5000,0,8000,4000,4700,652105.0,108684.17,113747.0,26200.0,4366.67,8000.0
23031,23032,0,200605,160000,2,1,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
23032,23033,0,200605,150000,2,5,1,34,0,0,0,0,0,0,14967,17705,19394,18956,20684,22237,3000,2000,2000,2000,2000,1000,113943.0,18990.5,22237.0,12000.0,2000.0,3000.0
23033,23034,0,200605,130000,2,3,1,45,-1,-1,-1,2,-1,-1,780,0,780,390,540,11040,0,780,0,540,11040,953,13530.0,2255.0,11040.0,13313.0,2218.83,11040.0
23034,23035,0,200605,210000,2,2,1,40,-2,-2,-1,-1,-2,-2,2245,1789,4292,2388,4090,2375,1794,4326,2395,4102,2382,2614,17179.0,2863.17,4292.0,17613.0,2935.5,4326.0
23035,23036,0,200605,360000,2,2,1,42,-1,0,0,0,0,-1,64268,45659,18875,7742,5572,131869,2339,4564,2200,1000,131869,3862,273985.0,45664.17,131869.0,145834.0,24305.67,131869.0
23036,23037,0,200605,500000,2,2,1,45,-2,-2,-2,-2,-2,-2,443118,155322,67515,68639,70302,40721,155484,67533,72049,70430,40721,133611,845617.0,140936.17,443118.0,539828.0,89971.33,155484.0
23037,23038,0,200605,220000,2,1,2,33,-1,2,-1,-1,-1,-1,652,326,1070,1163,2044,204,0,1070,1163,2049,204,4953,5459.0,909.83,2044.0,9439.0,1573.17,4953.0
23038,23039,0,200605,320000,2,2,1,46,-2,-2,-2,-1,-1,-1,15176,24845,12680,5522,44743,18931,24969,12743,5542,44956,19011,8138,121897.0,20316.17,44743.0,115359.0,19226.5,44956.0
23039,23040,1,200605,220000,2,1,1,41,8,7,6,5,4,3,246915,243234,238172,232446,227800,225044,0,0,0,0,0,0,1413611.0,235601.83,246915.0,0.0,0.0,0.0
23040,23041,0,200605,80000,2,2,2,32,0,0,0,0,0,0,50189,57701,66736,74626,74092,59274,10000,10000,10104,5000,5000,5000,382618.0,63769.67,74626.0,45104.0,7517.33,10104.0
23041,23042,0,200605,210000,2,5,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
23042,23043,0,200605,160000,2,1,1,32,0,0,0,0,0,0,111907,106109,89231,67134,55773,46485,3805,2993,2293,1838,1687,2735,476639.0,79439.83,111907.0,15351.0,2558.5,3805.0
